11,f2063e152d123d38652e66c890e169b3,Physiology,Imo State University,B.Sc,2017-09-13 11:10:39,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Id quisquam ipsam quae quia. Omnis laudantium nihil maxime qui. Voluptatem consequatur rerum illum quis consectetur neque. Eius ea magni totam rerum facere. Et eveniet placeat error et et.
12,287b144cdba5a8a6050ce554c52c4887,Geography,Al-Hikmah University,M.Sc,2012-08-28 11:04:19,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Cumque incidunt dolore aliquam possimus. Delectus perspiciatis ipsam perferendis ut. Quia dolor unde temporibus enim voluptatem quia. Fuga nam magni et et at aliquam.
13,bd2fd377c8bc88ca0146309dac3be49f,Metallurgical And Material Engineering,Edwin Clark University,B.Eng,2012-02-25 18:18:41,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Vero iusto placeat alias. Ipsum perferendis quasi optio saepe distinctio iste.
14,b9343f6bcbdc03f0298db5592d7ce737,Surveying And Geoinformation,Eastern Palm University,B.Tech,2012-04-23 16:14:54,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Omnis expedita qui qui. Consectetur vitae sint sint et. Et nobis nulla dolor dicta quo tenetur. Dolor voluptate provident sequi enim in quod.
15,ee7196c3ddd2766257f516ec888afdcd,Business Education,Baze University,B.Tech,2021-05-06 13:02:13,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Vitae natus laudantium est qui mollitia nobis. Pariatur quam saepe labore facilis aut unde ipsum dicta. Sed reiciendis omnis occaecati laboriosam qui aliquam sint. Qui praesentium dicta libero labore et.
16,72ae974c80dd54ed4e0ba1693929d2da,Geology,African University of Science and Technology,B.Sc,2003-10-11 19:35:48,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Voluptatem labore quibusdam beatae et quo magnam. Et voluptatem nemo cumque est harum ut. Velit eaque tempora sapiente et ut aperiam.
17,563c5e658c036fb00618939be4db9bf5,Russian,Bauchi State University,M.Sc,2007-08-18 09:40:50,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Deserunt sed aliquid soluta voluptatibus autem et officia. Corrupti in quod non sit nobis quia. Nesciunt ea error cum ea.
18,7aa8f864fd745a84d49be9e255226681,Early Childhood Education,Michael Okpara University of Agriculture,M.Sc,2021-05-28 05:04:03,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Necessitatibus eum velit unde labore nihil quaerat tempore consequatur. Placeat aut ut blanditiis et perspiciatis voluptatibus. Sunt sint quas ex quibusdam mollitia molestiae.
19,c51527d910ec8c1feebf1b7469dc9331,Physics,"Dominican University, Ibadan",B.Eng,2021-10-09 02:19:20,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Molestias magnam id doloremque et sed temporibus provident. Suscipit reiciendis ea ut provident. Provident deserunt blanditiis itaque dicta nam eum aliquid praesentium.
20,26f3b44c5e2325f73f2f34b615c2e824,Education And Integrated Sciences,Taraba State University,B.Sc,2009-05-08 01:34:23,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Aut non consectetur saepe nihil. Quos est reiciendis voluptatum et aperiam. Blanditiis porro ab cumque dolore sunt. Voluptas harum sit est id molestias voluptates.
21,9025068d86764e7503a38ba1be3dcd93,Geophysics,University of Benin,B.Sc,2006-08-21 18:58:50,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Magni quia dignissimos laudantium. Maxime nisi possimus et dolores voluptates maiores. Dolor quisquam dolore nesciunt veniam. Sequi ad ut beatae qui fugit qui maiores.
22,038c32fbc34064907f4a53a1fcd4934c,Medicine And Surgery,"Dominican University, Ibadan",M.Sc,2004-01-30 05:16:42,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Ea a et dolorum natus et. Incidunt et autem sint placeat dolore officia ipsa. In enim eaque nulla nam sed qui mollitia. Autem alias exercitationem voluptatibus exercitationem velit.
23,71d7f6b2ef365a9c03286d3433a71c5c,Education And Chemistry,Salem University,B.Tech,2011-07-31 10:02:47,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Eum qui incidunt velit quasi. Laborum quis nulla facere. Odio excepturi quia dolores atque ut. Perferendis voluptatem quis autem enim incidunt esse.
24,8a20a74376e516bffb8e18a89eb55457,Geography,University of Africa,B.Tech,2019-11-02 11:59:05,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Corporis nihil at fugiat itaque error perspiciatis non dolorum. Eum ratione voluptatem eligendi architecto ex. Et necessitatibus officia fugit autem laboriosam doloremque possimus facere. Modi temporibus quia sed dolor iste.
25,4231ad780d5a727c13af48e5667734cb,Education And Integrated Sciences,Yobe State University,B.Sc,2010-10-23 08:26:54,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Autem minima laudantium vero atque non quia. Quis quam magnam ratione rerum. Architecto dolorem nihil molestiae temporibus et.
26,ad6d8f4f80a83844fa7ea35aeca26214,Technical Education,Imo State University,M.Sc,2013-09-26 18:17:48,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Aut eius totam dolore facere tempora est corporis fugit. Officiis est ducimus omnis corporis praesentium quis. Omnis dolores error eum neque.
27,2ba06af28ecc713383b87477f7c4806f,Economics,"Achievers University, Owo",B.Eng,2010-03-22 21:28:47,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Laboriosam omnis libero sit fugit dolor veniam. Delectus doloremque est numquam aut minus. Porro impedit nam minus voluptatibus beatae qui veniam.
28,a9f12380ea9e9717fae2e146ca15485b,History And Strategic Studies,Ignatius Ajuru University of Education,B.Sc,2011-08-23 09:12:26,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Eum magnam saepe dignissimos vero. Velit corrupti aut cupiditate hic sed enim ut.
29,abecacf5cc516c246cf40c7db1cce0ca,Medical Laboratory Sciences,University of Uyo,B.Tech,2011-05-08 19:31:54,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Autem vitae culpa sit ut aliquid consequatur. Nulla explicabo est laborum nihil quis sit qui.
30,ef27c54c3b86d6b383aeff2a7c5f2ef0,Industrial Relations And Personnel Management,University of Mkar,M.Sc,2007-08-15 20:39:14,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Ullam ab dolorem aut natus rerum unde. Occaecati quia modi mollitia reiciendis et rerum. Et ipsum totam repellendus ut veniam quisquam.
31,323f5efe8ce8cd4070f9fc4f426d68a8,Linguistics With Igbo And Yoruba,Fountain University,B.Tech,2011-04-06 08:18:02,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Sunt ut possimus hic quisquam ullam consequatur. Ut molestias ea consequuntur dolor quam quibusdam. Iste modi ipsa voluptas voluptate iste. Esse impedit eos qui dolores. Eos inventore incidunt illo rerum.
32,ac1a00d1ef36a90cfef976c8d6f8e401,Microbiology,Sokoto State University,B.Sc,2018-08-24 18:29:47,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Molestias eum commodi minus minima eos libero. Velit maiores quibusdam rerum alias autem blanditiis vitae. Enim recusandae in consequatur odio esse eum.
33,5fea2ecb5876db43413baa59533e2819,English Language,"Federal University of Technology, Akure",M.Sc,2016-02-14 14:16:15,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Quia voluptas tenetur nihil eaque vitae. Et iste autem magnam. Atque et voluptatem alias voluptatem. Et qui architecto mollitia dicta. Minima cumque excepturi expedita maiores.
34,f5be1f059098a238cf28654c725a605a,Fisheries,Fountain University,B.Eng,2021-08-08 13:52:55,2018-05-14 12:46:20,2018-05-14 11:46:20,2018-05-14 11:46:20,Similique nihil eos eligendi quas. Inventore maiores enim et quia quod. Omnis deserunt nesciunt nihil nihil. Minima cupiditate est minus.
35,b420d53d353cea972011df32a275e38f,Computer Sciences,"Hallmark University, Ijebu-Itele",B.Eng,2003-05-30 16:52:58,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Aut vitae et ea temporibus. Sed quia ipsa omnis iusto nemo. Soluta sit alias aut omnis voluptatem et. Quae et inventore tempore occaecati.
36,2eab4969cba519dc29566699313529d1,Electrical/Electronic Engineering,Afe Babalola University,B.Sc,2017-08-11 07:57:49,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Provident facilis excepturi est explicabo dolores est facilis. Quas culpa aut dolor repellat ipsam rem voluptatem. Qui reiciendis vero porro consequatur et.
37,fcac020967c16a8b3b5559fdc4208971,Physiology,Olabisi Onabanjo University,M.Sc,2008-02-02 14:00:24,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Minima voluptas hic minus consequatur quae accusamus inventore. Unde et ea consequuntur omnis. Sed doloremque sed voluptas aut atque mollitia assumenda et.
38,8bafde393755f569d0c760f7a8743856,French,"Federal University of Technology, Owerri",B.Sc,2021-12-03 13:45:19,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Voluptas explicabo in quae libero deserunt. Molestiae dicta sunt tempora.
39,a1f4577f1c275340b0877fd66be88cca,Education And English Language,Kaduna State University,B.Eng,2017-04-03 13:38:19,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Eius voluptate dolorem qui qui expedita. Corporis magni necessitatibus aut explicabo in consequatur unde rerum. Corporis consequuntur soluta deserunt sit ipsa. Ut cupiditate fugit accusamus voluptates ut omnis rerum aspernatur.
40,19a94710006f09997282beb0174761ed,Education And English Language,Michael Okpara University of Agriculture,B.Tech,2011-08-17 21:36:19,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Corporis mollitia vitae harum aut. Sit dolorem ut odit nam. Dolorem fugiat recusandae ducimus perferendis. Fuga ut et ab qui et iusto sed ut. Repudiandae atque ex quia dolorem non dignissimos cumque.
41,2394346cd03e7453372da87936fe2440,Education & Mathematics,University of Lagos,B.Sc,2012-04-27 18:53:42,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Repellendus officiis fugit fugit et impedit sint. Et architecto exercitationem possimus et ut. Cum aperiam itaque ratione iste ea. Aut vitae qui a non.
42,a9312f7a2595dc03f707311f227176fd,Education And Biology,Pan African University,M.Sc,2011-10-09 20:13:47,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Corrupti autem consectetur dolorum dolorum quidem similique occaecati. Sint assumenda fuga natus ut ut rem sequi. Impedit ut nemo rerum voluptatem dolore quos harum.
43,0f55731f53d2920a541d9f4946d81766,Education And French,Adamawa State University,M.Sc,2009-04-19 14:27:13,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Minus asperiores et nulla omnis labore dolor perspiciatis quod. Sunt velit molestiae quae autem voluptas assumenda. Delectus qui aliquid et est recusandae voluptas velit.
44,9acb7a2773c069cf69d36fa38415b5ff,Education & Mathematics,Ibrahim Badamasi Babangida University,B.Eng,2010-07-19 13:51:35,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Ipsam explicabo quod voluptatem cumque rerum nostrum nulla. Hic sit non aspernatur illum quia ducimus ut fugit.
45,6466c6043f123e7d7daf65d7471f7991,Physiology,Obong University,M.Sc,2009-01-01 07:37:47,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Rerum praesentium rerum a. Error nihil asperiores modi. Iste sint suscipit facilis quibusdam. Explicabo aperiam iusto fugiat quis.
46,bdbc60a0e64497eb43567c4a795e07c4,Physiology,Novena University,B.Eng,2013-01-12 21:05:32,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Enim aliquam aperiam nostrum sed officiis iure et. Adipisci quis harum at voluptatem dicta doloremque corrupti fugit. Perferendis nostrum in voluptatibus sint nobis excepturi debitis. Velit voluptas ipsa ea nisi nemo expedita.
47,01ddf45288fc4b87feb4a43a0cb490bb,French,Bells University of Technology,B.Sc,2016-08-25 10:29:29,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Repellat sit consectetur eum eveniet. Eveniet dicta voluptates voluptas autem. Est voluptatibus pariatur voluptatum accusantium similique deleniti sit. Laudantium doloribus ducimus voluptatem in. Sed aliquid itaque in.
48,2dacef9ddc56a248761b5f287955c19d,Education And Biology,Bingham University,B.Sc,2011-02-08 11:26:25,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Dolor mollitia ut aut ab dolorum autem. Id et quia perspiciatis. Quo vel blanditiis quia deleniti. Maiores eum facilis enim dicta quos itaque. Ab nihil est autem suscipit consectetur voluptatum qui.
49,d8f5f6b871305c1032dab77fbd510100,Education And English Language,Pan African University,B.Sc,2015-05-18 05:30:54,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Iusto veritatis et est delectus hic. Ipsa et sunt modi laudantium aut quibusdam alias. A tempora quia itaque ab. Et vel eos laboriosam non quas adipisci nobis ea.
50,da2209a4ac41bca4f6305a3d2b6651df,Education And Integrated Sciences,Michael Okpara University of Agriculture,B.Eng,2003-11-11 07:11:25,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Et consequatur nostrum aut dolorum blanditiis sit. Autem quo voluptatem qui. Illum molestiae ad tempora vitae aut ut neque. Consequatur sint et perferendis unde.
51,75e7687747dd49a46a178b711ffcc9bc,Fisheries,"Madonna University, Okija",B.Sc,2009-06-02 02:34:34,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Illo ut ut itaque. Deserunt quod hic iusto modi quia dolorem quibusdam dolores. Eos doloremque nisi sapiente dignissimos modi quia. Et placeat est culpa doloremque commodi sunt.
52,280620314b855cf02082946db26329b0,Electrical/Electronic Engineering,Bauchi State University,B.Sc,2019-09-15 22:39:29,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Labore nobis officiis sint consequuntur aliquam ea odit. Quia enim in ut odio. Debitis doloremque totam ipsum totam dolor omnis.
53,1570772b954d4f5df264f355afeb8a03,Sciences,"Federal University, Gusau",B.Sc,2006-02-06 09:29:35,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Debitis magni quis vitae magnam est soluta. Autem consequatur deleniti omnis omnis iusto. Perspiciatis et eveniet sit atque dolorem accusantium ut dolor. Deserunt cumque harum iure libero ipsa ipsa. Et mollitia aliquam modi et.
54,e66f70e513168980ac3566abf403c74b,Education And Chemistry,Adeleke University,B.Eng,2014-11-30 19:04:31,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Deleniti numquam tempore quia exercitationem rerum quia sint dolorem. Deserunt quisquam unde officia dolores. Commodi nobis magnam veniam voluptatem blanditiis incidunt. Consectetur vero eaque quo voluptatem in. Explicabo in libero ut.
55,0e98be88837bfa5a59892af1d78ea08c,Electrical/Electronic Engineering,Gombe State University,M.Sc,2017-03-12 06:53:51,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Cupiditate minus nostrum vel temporibus magni ad culpa. Quod quod explicabo in quibusdam fuga assumenda eligendi. Cupiditate qui et maiores iste neque vitae.
56,1e9cd681bf036c9816aae794b1747c38,Chinese Studies,"Crescent University, Abeokuta",B.Eng,2011-07-18 18:54:10,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Autem et veritatis voluptatibus perferendis explicabo corrupti velit. Accusantium fugit impedit saepe molestiae. Impedit dolorum aliquid non molestiae. Voluptatem voluptas temporibus corrupti sunt voluptates omnis nobis hic.
57,870fd196969bb14f46edc8dadaeaa446,Pharmacology,Summit University Offa,B.Eng,2018-05-13 10:58:47,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Modi qui sunt assumenda non ab iure. Rerum quia odio maiores ipsum impedit quas cupiditate. Rerum odio voluptatem necessitatibus eos neque et harum. Dignissimos amet voluptas dolorum.
58,6d1079ba64017b45e81cc574203aa725,Estate Management,Abia State University,M.Sc,2019-02-10 17:13:34,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Veniam ab ullam aperiam dolor aut dolore ab. Et quia adipisci odio commodi dolores et. Eum iusto sunt et sint eos et ducimus consequatur.
59,de8835eaf81a60b00b19a2c459385628,Insurance,Cross River University of Technology,B.Tech,2018-11-30 06:57:57,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Voluptas aut officia illum ipsum tenetur. Repellendus dolorum quis nulla numquam aut numquam nihil vero. Et fugit eveniet aspernatur aspernatur repellendus quo quia.
60,10db2587de9bc9eea1ff79964a76d5f0,Dentistry And Dental Surgery,University of Nigeria,B.Sc,2018-02-14 08:22:09,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Fugit dolorem laborum a. Est rem soluta beatae dicta a libero. Vitae libero rem vitae ducimus debitis et consectetur. Ut sunt corporis alias velit earum voluptas.
61,5d10ac40d1fef5020796a1c906845206,Social Sciences,Renaissance University,B.Sc,2018-12-29 01:43:34,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,A amet corporis esse beatae adipisci laboriosam. Aut cumque nihil est animi saepe. Doloremque aut excepturi illo et at.
62,3b78801cadecbc645a9e8eea34f9607f,Pharmacology,"Federal University, Birnin Kebbi",B.Sc,2013-04-19 23:20:51,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Magnam ut nobis in voluptatum pariatur. Dicta omnis laudantium laborum. Provident dolorum quam est illum dolore accusantium.
63,a6f1fac572bdfd32bf59065324cabfde,Geophysics,Nasarawa State University,B.Eng,2014-09-04 06:47:05,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Vero voluptatum eaque cupiditate voluptatibus rerum quam quisquam. Perspiciatis eos iusto esse sit voluptates. Reprehenderit in consequatur voluptatem ut sequi cumque dolor.
64,6a8f164eaee493a0a2ba969ba5516f29,Philosophy,University of Uyo,B.Tech,2007-09-03 15:50:17,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Est distinctio quia beatae deleniti voluptatum. Laudantium omnis similique omnis quo. Sint voluptatum sequi nulla dolores minus. Fugit occaecati eaque est voluptate.
65,1b801f7ea288c98a88a0070f430a2435,French,Umaru Musa Yar'Adua University,B.Sc,2009-01-18 17:58:19,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Iure dolor at iure voluptas. Sequi quo quos fugit quasi dolorum debitis voluptates. Architecto rem et sint est totam. Est iste totam voluptatibus et et sit praesentium.
66,f148ba5bd5111739d1da9f83b49e6668,Chinese Studies,Cross River University of Technology,B.Eng,2020-12-25 08:06:24,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Dolor voluptatem autem aspernatur sint. Voluptatem aut omnis doloribus consequatur quaerat consequatur veniam. Quam provident dolore a quas. Inventore officiis odio sit quibusdam consequatur mollitia. Impedit dolorum nam et.
67,2b3381b219c8db115b530683ab674c4f,Biochemistry,Umaru Musa Yar'Adua University,B.Tech,2019-12-12 11:20:06,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Nulla rerum hic delectus voluptatem omnis sit ut. Non quia porro est officia sed repellat. Tempore est id dolore quis maxime. Autem cum voluptatem illo itaque autem molestiae rerum recusandae.
68,f74c452e19373c0f37e43b8ecacb8e48,Adult Education.,Michael Okpara University of Agriculture,M.Sc,2004-05-29 20:29:48,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Ea dolorem error iusto voluptatem quia alias asperiores voluptatem. Soluta qui nemo voluptas facere. Aliquam officiis impedit sunt. Architecto maxime maxime enim error autem voluptatibus quidem.
69,551d0b9ddcea7e021c1b6240e36207bd,Education And History,Eko University of Medical and Health Sciences,B.Eng,2005-06-19 23:54:32,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Mollitia omnis perferendis consequuntur est accusantium. Cupiditate ut voluptate dignissimos laborum et veritatis.
70,def7a39c9993b9320695595a02b86cfe,Education And Igbo,"Federal University, Wukari",B.Eng,2008-07-14 04:12:12,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Ut perferendis magnam nulla repellendus repudiandae. Quas rerum ea non. Illum dicta vero quasi et exercitationem. Ut omnis dicta officiis pariatur facere laborum nulla.
71,76fb875e8112660fcb022c9853895c6d,Computer Engineering,Ignatius Ajuru University of Education,B.Tech,2003-12-06 08:23:36,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Ad provident accusantium eos adipisci doloremque. Quia est voluptas architecto magnam id deserunt ad. Sit ea blanditiis at sapiente culpa. Aperiam nemo eius deleniti rerum ut harum.
72,983fe00e7adfe2fdbdf3d560a55cad2c,Medical Laboratory Sciences,Michael Okpara University of Agriculture,B.Sc,2017-08-01 22:10:43,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Asperiores totam rerum tenetur quidem. Minima quod dolorum dolorem nesciunt. Impedit fugit quod rerum id.
73,99428a819c858a28b12bdd57f0803be4,Actuarial Science,University of Ibadan,B.Tech,2010-06-18 16:22:22,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Facere molestiae ut et recusandae rerum. Quo in maxime incidunt excepturi et qui excepturi. Itaque similique maiores consectetur officia. Repellendus ratione animi sapiente ab.
74,22b5c52ce1da3aca8a0c81f65e409adf,Social Sciences,Taraba State University,B.Eng,2012-04-05 00:26:50,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Ab ut quisquam amet necessitatibus. Voluptatibus praesentium non consequuntur libero. Et officia aut eveniet delectus eum quia nobis doloribus.
75,0ce8566d5a8f9d170ef3d2e4db0b476a,Education & Economics,Covenant University,M.Sc,2003-08-31 04:50:35,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Aut enim ut ullam iure qui voluptatibus laborum. Doloremque omnis voluptas aut dolores nihil. Voluptatem id odio omnis.
76,4951c8a67fdbdc6456b45d6684dbb892,Education & Yoruba,"Federal University of Technology, Minna",B.Tech,2020-01-22 16:55:47,2018-05-14 12:46:21,2018-05-14 11:46:21,2018-05-14 11:46:21,Assumenda saepe dolorum sunt alias cumque autem. Est nulla dolor ab magnam reiciendis commodi. Eligendi nemo quos ducimus in debitis corporis ducimus.
77,d8c92ec3b571f110b795bd182ef0b540,Adult Education.,Fountain University,M.Sc,2020-11-29 15:45:48,2018-05-14 12:46:22,2018-05-14 11:46:22,2018-05-14 11:46:22,Pariatur nemo cumque consequuntur omnis sit sint. Enim eos est ab nihil architecto culpa. Cupiditate sunt illo vero dolorem odit quis beatae. Occaecati sunt facere aspernatur.
78,e1b3f3fc70caecdeba93502ccf65811c,Technical Education,Yobe State University,M.Sc,2003-08-12 06:07:06,2018-05-14 12:46:22,2018-05-14 11:46:22,2018-05-14 11:46:22,Autem animi molestiae totam omnis. Voluptate nesciunt velit vel minima dolore quam ad blanditiis. Dolorum optio nihil asperiores et.
79,65e7ddf5685d3c98514d44fa77ef8e0e,Education And Chemistry,University of Maiduguri,B.Tech,2005-10-19 01:51:02,2018-05-14 12:46:22,2018-05-14 11:46:22,2018-05-14 11:46:22,Reiciendis quis laborum molestiae possimus voluptatem. Tempora tempore blanditiis dolorem explicabo cupiditate placeat id. Officiis debitis veniam inventore aperiam laborum illo distinctio. Id ipsam eius enim similique hic nulla voluptas.
80,19cc9e9cd7137c14e4d103cabb629738,Agriculture,Adeleke University,B.Eng,2010-06-12 01:27:38,2018-05-14 12:46:22,2018-05-14 11:46:22,2018-05-14 11:46:22,Ut cumque sint doloribus maiores praesentium. Expedita odit nulla inventore at dolorem praesentium culpa. Iste sit non eum sint earum perspiciatis pariatur.
